benchmark,network_id,network,domain,fold,family,method_id,average_precision,roc_auc,precision,recall,f1,ndcg,cutoff,positive_count,negative_count,candidate_count,method,family_scoring_seconds
revision,ego_facebook,ego-Facebook,social,5,local_similarity,sa,0.989234129316076,0.9909625193475589,0.9600926420808836,0.9600926420808836,0.9600926420808836,0.9636882753148817,16839,16839,16839,33678,SA,0.41504273703321815
revision,ego_facebook,ego-Facebook,social,5,local_similarity,so,0.9887132055707674,0.9900126880113783,0.9537977314567373,0.9537977314567373,0.9537977314567374,0.958194332186082,16839,16839,16839,33678,SO,0.41504273703321815
revision,ego_facebook,ego-Facebook,social,5,local_similarity,hpi,0.9642387795197973,0.9850625187617755,0.9580141338559297,0.9580141338559297,0.9580141338559297,0.9556618850666412,16839,16839,16839,33678,HPI,0.41504273703321815
revision,ego_facebook,ego-Facebook,social,5,local_similarity,hdi,0.9882829851188754,0.989246755975954,0.9517192232317834,0.9517192232317834,0.9517192232317834,0.9563768645683399,16839,16839,16839,33678,HDI,0.41504273703321815
revision,ego_facebook,ego-Facebook,social,5,local_similarity,llhn,0.9079155580717755,0.9574457688121252,0.9330126492071976,0.9330126492071976,0.9330126492071976,0.9275839703816106,16839,16839,16839,33678,LLHN,0.41504273703321815
revision,socfb_middlebury45,socfb-Middlebury45,social,1,local_similarity,cn,0.947518513932594,0.949973268971083,0.8841122264275135,0.8841122264275135,0.8841122264275135,0.8938384773178963,24308,24308,24308,48616,CN,0.5449283728376031
revision,socfb_middlebury45,socfb-Middlebury45,social,1,local_similarity,aa,0.9507407683042078,0.9528650503565822,0.8883495145631068,0.8883495145631068,0.8883495145631068,0.8978266542168812,24308,24308,24308,48616,AA,0.5449283728376031
revision,socfb_middlebury45,socfb-Middlebury45,social,1,local_similarity,ra,0.9549803722487755,0.9561413758742944,0.892627941418463,0.892627941418463,0.892627941418463,0.9019831543511964,24308,24308,24308,48616,RA,0.5449283728376031
revision,socfb_middlebury45,socfb-Middlebury45,social,1,local_similarity,ja,0.9510668316798936,0.9529260205523278,0.8886374856014481,0.8886374856014481,0.8886374856014481,0.8981532642920762,24308,24308,24308,48616,JA,0.5449283728376031
revision,socfb_middlebury45,socfb-Middlebury45,social,1,local_similarity,sa,0.9516304854200536,0.9534696954399777,0.8886374856014481,0.8886374856014481,0.8886374856014481,0.8981888035792704,24308,24308,24308,48616,SA,0.5449283728376031
revision,socfb_middlebury45,socfb-Middlebury45,social,1,local_similarity,so,0.9510668316798936,0.9529260205523278,0.8886374856014481,0.8886374856014481,0.8886374856014481,0.8981532642920762,24308,24308,24308,48616,SO,0.5449283728376031
revision,socfb_middlebury45,socfb-Middlebury45,social,1,local_similarity,hpi,0.9242940974762006,0.9413117711382549,0.8771186440677966,0.8771186440677966,0.8771186440677965,0.8827761738336644,24308,24308,24308,48616,HPI,0.5449283728376031
revision,socfb_middlebury45,socfb-Middlebury45,social,1,local_similarity,hdi,0.946361141478528,0.9489282400529392,0.8822198453184137,0.8822198453184137,0.8822198453184137,0.8920858719431584,24308,24308,24308,48616,HDI,0.5449283728376031
revision,socfb_middlebury45,socfb-Middlebury45,social,1,local_similarity,llhn,0.8762671290538969,0.9158749262691516,0.8492265920684549,0.8492265920684549,0.8492265920684549,0.8531969686258086,24308,24308,24308,48616,LLHN,0.5449283728376031
revision,socfb_middlebury45,socfb-Middlebury45,social,2,local_similarity,cn,0.9481719196197479,0.9512335611314064,0.8871153529702156,0.8871153529702156,0.8871153529702156,0.8965210255100468,24308,24308,24308,48616,CN,0.4724954762496054
revision,socfb_middlebury45,socfb-Middlebury45,social,2,local_similarity,aa,0.9514091913590873,0.9541929849770359,0.8923811090998848,0.8923811090998848,0.8923811090998848,0.901408406540002,24308,24308,24308,48616,AA,0.4724954762496054
revision,socfb_middlebury45,socfb-Middlebury45,social,2,local_similarity,ra,0.9557976938714515,0.9576078397348123,0.8978936975481323,0.8978936975481323,0.8978936975481323,0.9066674580177311,24308,24308,24308,48616,RA,0.4724954762496054
revision,socfb_middlebury45,socfb-Middlebury45,social,2,local_similarity,ja,0.9516995102122993,0.9543400193444727,0.8925868026987,0.8925868026987,0.8925868026987,0.9015230449447164,24308,24308,24308,48616,JA,0.4724954762496054
revision,socfb_middlebury45,socfb-Middlebury45,social,2,local_similarity,sa,0.952360631267662,0.9549224356754111,0.8932038834951457,0.8932038834951457,0.8932038834951457,0.9020580553194051,24308,24308,24308,48616,SA,0.4724954762496054
