benchmark,network_id,network,domain,fold,family,method_id,average_precision,roc_auc,precision,recall,f1,ndcg,cutoff,positive_count,negative_count,candidate_count,distinct_score_count,tie_group_count,tied_candidate_count,tied_candidate_ratio,largest_tie_group,cutoff_score,cutoff_tie_size,cutoff_tie_positive_count,cutoff_tie_negative_count,cutoff_slots_in_tie,cutoff_tie_crosses_boundary,method,family_scoring_seconds
standard,email_eu_core,email-Eu-core,communication,4,quasi_local_path,fl,0.9456611745540539,0.9490661322636478,0.8809681697612732,0.8809681697612732,0.8809681697612732,0.8946696192212522,3016,3016,3016,6032,3209,624,3447,0.5714522546419099,332,0.0031164967041328604,1,1,0,1,False,FL-l3,4.603407927788794
standard,email_eu_core,email-Eu-core,communication,5,quasi_local_path,lpi,0.9454567455655885,0.9478846783220436,0.8776119402985074,0.8776119402985074,0.8776119402985074,0.891904176747308,3015,3015,3015,6030,3245,628,3413,0.5660033167495854,311,3.167,2,2,0,2,False,LPI-beta-0.001,4.670155352912843
standard,email_eu_core,email-Eu-core,communication,5,quasi_local_path,ora_cni,0.9317677547910976,0.9380661644788769,0.8630182421227197,0.8630182421227197,0.8630182421227197,0.8779189523488248,3015,3015,3015,6030,5699,18,349,0.05787728026533997,311,2.067943979592293,1,0,1,1,False,ORA-CNI-beta-0.001,4.670155352912843
standard,email_eu_core,email-Eu-core,communication,5,quasi_local_path,fl,0.9454577279828015,0.9478846783220437,0.8776119402985074,0.8776119402985074,0.8776119402985074,0.8919044088354499,3015,3015,3015,6030,3249,625,3406,0.5648424543946932,311,0.0031351057406810083,2,2,0,2,False,FL-l3,4.670155352912843
standard,email_univ,email-univ,communication,1,quasi_local_path,lpi,0.9285110457222219,0.9279339741941016,0.8657407407407407,0.8657407407407407,0.8657407407407407,0.8861864982499208,864,864,864,1728,278,141,1591,0.9207175925925926,609,0.003,43,17,26,6,True,LPI-beta-0.001,0.09511840203776956
standard,email_univ,email-univ,communication,1,quasi_local_path,ora_cni,0.9283283974160055,0.9262092496141977,0.8576388888888888,0.8576388888888888,0.8576388888888888,0.8791370886703781,864,864,864,1728,1089,27,666,0.3854166666666667,609,0.11596651040556857,1,1,0,1,False,ORA-CNI-beta-0.001,0.09511840203776956
standard,email_univ,email-univ,communication,1,quasi_local_path,fl,0.9285110457222219,0.9279339741941016,0.8657407407407407,0.8657407407407407,0.8657407407407407,0.8861864982499208,864,864,864,1728,278,141,1591,0.9207175925925926,609,1.1736813689819488e-06,43,17,26,6,True,FL-l3,0.09511840203776956
standard,email_univ,email-univ,communication,2,quasi_local_path,lpi,0.9266156671472677,0.9240129886831275,0.8645833333333334,0.8645833333333334,0.8645833333333333,0.8851853886312154,864,864,864,1728,280,137,1585,0.9172453703703703,578,0.004,39,18,21,32,True,LPI-beta-0.001,0.06291819689795375
standard,email_univ,email-univ,communication,2,quasi_local_path,ora_cni,0.9266636166393214,0.9237423911179699,0.8726851851851852,0.8726851851851852,0.8726851851851852,0.8911383015658925,864,864,864,1728,1125,21,624,0.3611111111111111,578,0.12607642998027613,1,1,0,1,False,ORA-CNI-beta-0.001,0.06291819689795375
standard,email_univ,email-univ,communication,2,quasi_local_path,fl,0.9266156671472677,0.9240129886831275,0.8645833333333334,0.8645833333333334,0.8645833333333333,0.8851853886312154,864,864,864,1728,280,137,1585,0.9172453703703703,578,1.5649084919759317e-06,39,18,21,32,True,FL-l3,0.06291819689795375
