benchmark,network_id,network,domain,fold,family,method_id,method,parameter,parameter_value,is_primary,configuration_scoring_seconds,average_precision,roc_auc,precision,recall,f1,ndcg,cutoff,positive_count,negative_count,candidate_count,distinct_score_count,tie_group_count,tied_candidate_count,tied_candidate_ratio,largest_tie_group,cutoff_score,cutoff_tie_size,cutoff_tie_positive_count,cutoff_tie_negative_count,cutoff_slots_in_tie,cutoff_tie_crosses_boundary
standard,email_eu_core,email-Eu-core,communication,4,quasi_local_walk,srw,SRW-l5,steps,5.0,False,10.271203763317317,0.9500197665597891,0.954117606188744,0.8879310344827587,0.8879310344827587,0.8879310344827587,0.9008643407989015,3016,3016,3016,6032,6031,1,2,0.0003315649867374005,2,1.3782905949837414e-05,1,1,0,1,False
standard,email_eu_core,email-Eu-core,communication,4,quasi_local_walk,pfp,PFP-l5,steps,5.0,False,10.271203763317317,0.9130096463315478,0.9218555414447438,0.8458222811671088,0.8458222811671088,0.8458222811671088,0.8613716080239439,3016,3016,3016,6032,6029,3,6,0.0009946949602122016,2,0.0027046399425766,1,0,1,1,False
standard,email_eu_core,email-Eu-core,communication,4,quasi_local_walk,lrw,LRW-l7,steps,7.0,False,9.913164635654539,0.9029888086544141,0.9118826471022804,0.8272546419098143,0.8272546419098143,0.8272546419098143,0.844774879121559,3016,3016,3016,6032,6031,1,2,0.0003315649867374005,2,2.7634475707966278e-06,1,0,1,1,False
standard,email_eu_core,email-Eu-core,communication,4,quasi_local_walk,srw,SRW-l7,steps,7.0,False,9.913164635654539,0.9421015419338382,0.9475848085190215,0.8793103448275862,0.8793103448275862,0.8793103448275863,0.8927492035479926,3016,3016,3016,6032,6031,1,2,0.0003315649867374005,2,2.047631667091399e-05,1,1,0,1,False
standard,email_eu_core,email-Eu-core,communication,4,quasi_local_walk,pfp,PFP-l7,steps,7.0,False,9.913164635654539,0.9130220214881337,0.9218771987068086,0.8458222811671088,0.8458222811671088,0.8458222811671088,0.8613716080239439,3016,3016,3016,6032,6029,3,6,0.0009946949602122016,2,0.0027046399425766,1,0,1,1,False
standard,email_eu_core,email-Eu-core,communication,5,quasi_local_path,lpi,LPI-beta-0.1,beta,0.1,False,3.0159428943879902,0.925445382327005,0.931557579707873,0.8580431177446103,0.8580431177446103,0.8580431177446103,0.8732001769504867,3015,3015,3015,6030,1648,899,5281,0.875787728026534,311,17.0,5,1,4,3,True
standard,email_eu_core,email-Eu-core,communication,5,quasi_local_path,lpi,LPI-beta-0.01,beta,0.01,False,2.9736488917842507,0.9416672846460514,0.9454559155576456,0.8766169154228856,0.8766169154228856,0.8766169154228854,0.8905786295510538,3015,3015,3015,6030,2508,1021,4543,0.7533996683250415,311,4.65,1,0,1,1,False
standard,email_eu_core,email-Eu-core,communication,5,quasi_local_path,lpi,LPI-beta-0.001,beta,0.001,True,3.335201560985297,0.9454567455655885,0.9478846783220436,0.8776119402985074,0.8776119402985074,0.8776119402985074,0.891904176747308,3015,3015,3015,6030,3245,628,3413,0.5660033167495854,311,3.167,2,2,0,2,False
standard,email_eu_core,email-Eu-core,communication,5,quasi_local_path,ora_cni,ORA-CNI-beta-0.1,beta,0.1,False,3.097585287876427,0.9318496177985571,0.9381353596858164,0.8630182421227197,0.8630182421227197,0.8630182421227197,0.8779276257044278,3015,3015,3015,6030,5699,18,349,0.05787728026533997,311,2.0717661294516625,1,0,1,1,False
standard,email_eu_core,email-Eu-core,communication,5,quasi_local_path,ora_cni,ORA-CNI-beta-0.01,beta,0.01,False,3.0907109659165144,0.9317735141989728,0.9380711148513925,0.8630182421227197,0.8630182421227197,0.8630182421227197,0.877919499448284,3015,3015,3015,6030,5699,18,349,0.05787728026533997,311,2.0682914477613266,1,0,1,1,False
standard,email_eu_core,email-Eu-core,communication,5,quasi_local_path,ora_cni,ORA-CNI-beta-0.001,beta,0.001,True,3.704975788947195,0.9317677547910976,0.9380661644788769,0.8630182421227197,0.8630182421227197,0.8630182421227197,0.8779189523488248,3015,3015,3015,6030,5699,18,349,0.05787728026533997,311,2.067943979592293,1,0,1,1,False
standard,email_eu_core,email-Eu-core,communication,5,enhanced_local,lit,LIT-i2,iterations,2.0,True,0.9703721269033849,0.9450247342549791,0.9477907862566657,0.8792703150912106,0.8792703150912106,0.8792703150912107,0.8934722768291574,3015,3015,3015,6030,4091,8,1947,0.32288557213930347,1932,0.05404770302116014,1,1,0,1,False
standard,email_eu_core,email-Eu-core,communication,5,enhanced_local,lit,LIT-i4,iterations,4.0,False,1.699633021838963,0.9422985131452091,0.945233423815142,0.875290215588723,0.875290215588723,0.875290215588723,0.8898451286447615,3015,3015,3015,6030,4099,1,1932,0.32039800995024875,1932,0.05042079498482435,1,1,0,1,False
standard,email_eu_core,email-Eu-core,communication,5,enhanced_local,lit,LIT-i6,iterations,6.0,False,2.543138555251062,0.9418066856735552,0.9447195751480298,0.875290215588723,0.875290215588723,0.875290215588723,0.8898095821698526,3015,3015,3015,6030,4099,1,1932,0.32039800995024875,1932,0.04977121165727491,1,0,1,1,False
standard,email_eu_core,email-Eu-core,communication,5,quasi_local_walk,lrw,LRW-l3,steps,3.0,True,7.240678386297077,0.9514582253722554,0.9540775943389739,0.8849087893864013,0.8849087893864013,0.8849087893864013,0.898554123112588,3015,3015,3015,6030,5699,16,347,0.057545605306799336,314,3.5932448293284443e-06,1,1,0,1,False
standard,email_eu_core,email-Eu-core,communication,5,quasi_local_walk,srw,SRW-l3,steps,3.0,True,7.240678386297077,0.9591029218005587,0.9605893693500438,0.8965174129353234,0.8965174129353234,0.8965174129353234,0.9091347404696062,3015,3015,3015,6030,5701,17,346,0.05737976782752902,311,7.760041286848925e-06,1,0,1,1,False
standard,email_eu_core,email-Eu-core,communication,5,quasi_local_walk,pfp,PFP-l3,steps,3.0,True,7.240678386297077,0.9204171498422745,0.9326997956596235,0.8623548922056384,0.8623548922056384,0.8623548922056384,0.87549987930514,3015,3015,3015,6030,5717,4,317,0.052570480928689885,311,0.0026306447575394206,1,1,0,1,False
standard,email_eu_core,email-Eu-core,communication,5,quasi_local_walk,lrw,LRW-l5,steps,5.0,False,10.989094918128103,0.9287296403822415,0.9336150645336061,0.8633499170812604,0.8633499170812604,0.8633499170812604,0.8781242799261212,3015,3015,3015,6030,6025,4,9,0.0014925373134328358,3,3.3497822542702153e-06,1,0,1,1,False
standard,email_eu_core,email-Eu-core,communication,5,quasi_local_walk,srw,SRW-l5,steps,5.0,False,10.989094918128103,0.9520603861273428,0.9546297258868729,0.8882255389718077,0.8882255389718077,0.8882255389718077,0.901424076304476,3015,3015,3015,6030,6025,4,9,0.0014925373134328358,3,1.5122728417019975e-05,1,1,0,1,False
standard,email_eu_core,email-Eu-core,communication,5,quasi_local_walk,pfp,PFP-l5,steps,5.0,False,10.989094918128103,0.9110994337140351,0.9245276657068445,0.8530679933665009,0.8530679933665009,0.8530679933665009,0.8666557313260961,3015,3015,3015,6030,6024,6,12,0.001990049751243781,2,0.0028393785468192345,1,0,1,1,False
standard,email_eu_core,email-Eu-core,communication,5,quasi_local_walk,lrw,LRW-l7,steps,7.0,False,11.209853082895279,0.9085070459525286,0.9144549227329356,0.8384742951907131,0.8384742951907131,0.8384742951907131,0.8551273725243452,3015,3015,3015,6030,6025,4,9,0.0014925373134328358,3,2.9900120606547525e-06,1,1,0,1,False
standard,email_eu_core,email-Eu-core,communication,5,quasi_local_walk,srw,SRW-l7,steps,7.0,False,11.209853082895279,0.9448809920690249,0.9483734451017438,0.87893864013267,0.87893864013267,0.87893864013267,0.8928644278852815,3015,3015,3015,6030,6025,4,9,0.0014925373134328358,3,2.2047759669706854e-05,1,1,0,1,False
standard,email_eu_core,email-Eu-core,communication,5,quasi_local_walk,pfp,PFP-l7,steps,7.0,False,11.209853082895279,0.9110964816592881,0.9245213952349914,0.8530679933665009,0.8530679933665009,0.8530679933665009,0.8666557313260961,3015,3015,3015,6030,6024,6,12,0.001990049751243781,2,0.0028393785468192345,1,0,1,1,False
standard,email_univ,email-univ,communication,1,quasi_local_path,lpi,LPI-beta-0.1,beta,0.1,False,0.06424239603802562,0.9274326735582851,0.9278850790895061,0.8657407407407407,0.8657407407407407,0.8657407407407407,0.8859972868314273,864,864,864,1728,176,118,1670,0.9664351851851852,609,0.30000000000000004,43,17,26,6,True
standard,email_univ,email-univ,communication,1,quasi_local_path,lpi,LPI-beta-0.01,beta,0.01,False,0.06066993670538068,0.9285110457222219,0.9279339741941016,0.8657407407407407,0.8657407407407407,0.8657407407407407,0.8861864982499208,864,864,864,1728,278,141,1591,0.9207175925925926,609,0.03,43,17,26,6,True
standard,email_univ,email-univ,communication,1,quasi_local_path,lpi,LPI-beta-0.001,beta,0.001,True,0.06286745611578226,0.9285110457222219,0.9279339741941016,0.8657407407407407,0.8657407407407407,0.8657407407407407,0.8861864982499208,864,864,864,1728,278,141,1591,0.9207175925925926,609,0.003,43,17,26,6,True
standard,email_univ,email-univ,communication,1,quasi_local_path,ora_cni,ORA-CNI-beta-0.1,beta,0.1,False,0.06202959408983588,0.9283973210689003,0.9262333622685186,0.8576388888888888,0.8576388888888888,0.8576388888888888,0.8791501078301092,864,864,864,1728,1089,27,666,0.3854166666666667,609,0.11631558653719319,1,1,0,1,False
standard,email_univ,email-univ,communication,1,quasi_local_path,ora_cni,ORA-CNI-beta-0.01,beta,0.01,False,0.06654536304995418,0.9283380330907753,0.9262119287980111,0.8576388888888888,0.8576388888888888,0.8576388888888888,0.8791388940844329,864,864,864,1728,1089,27,666,0.3854166666666667,609,0.11599824459935264,1,1,0,1,False
standard,email_univ,email-univ,communication,1,quasi_local_path,ora_cni,ORA-CNI-beta-0.001,beta,0.001,True,0.07500587403774261,0.9283283974160055,0.9262092496141977,0.8576388888888888,0.8576388888888888,0.8576388888888888,0.8791370886703781,864,864,864,1728,1089,27,666,0.3854166666666667,609,0.11596651040556857,1,1,0,1,False
standard,email_univ,email-univ,communication,1,enhanced_local,lit,LIT-i2,iterations,2.0,True,0.06525809317827225,0.8433461249814349,0.8407801247427984,0.7708333333333334,0.7708333333333334,0.7708333333333333,0.8073457882016333,864,864,864,1728,666,8,1070,0.6192129629629629,1051,0.0,1051,242,809,187,True
standard,email_univ,email-univ,communication,1,enhanced_local,lit,LIT-i4,iterations,4.0,False,0.1530288178473711,0.8428955407232939,0.8405189043209876,0.7708333333333334,0.7708333333333334,0.7708333333333333,0.8072737572647852,864,864,864,1728,674,5,1059,0.6128472222222222,1051,0.0,1051,242,809,187,True
standard,email_univ,email-univ,communication,1,enhanced_local,lit,LIT-i6,iterations,6.0,False,0.19613379193469882,0.8427040004163997,0.8403943222736625,0.7708333333333334,0.7708333333333334,0.7708333333333333,0.8072457698570373,864,864,864,1728,674,5,1059,0.6128472222222222,1051,0.0,1051,242,809,187,True
standard,email_univ,email-univ,communication,1,quasi_local_walk,lrw,LRW-l3,steps,3.0,True,0.7101487033069134,0.9285409033029908,0.9233673053840876,0.8553240740740741,0.8553240740740741,0.8553240740740741,0.8778455186474652,864,864,864,1728,1073,30,685,0.39641203703703703,621,1.946494752250148e-06,2,0,2,2,False
standard,email_univ,email-univ,communication,1,quasi_local_walk,srw,SRW-l3,steps,3.0,True,0.7101487033069134,0.9382599643186673,0.9336413055126886,0.8703703703703703,0.8703703703703703,0.8703703703703703,0.8907919994872888,864,864,864,1728,1089,28,667,0.38599537037037035,609,2.9325526175010145e-06,1,0,1,1,False
standard,email_univ,email-univ,communication,1,quasi_local_walk,pfp,PFP-l3,steps,3.0,True,0.7101487033069134,0.9265069794476403,0.9247377079046639,0.8611111111111112,0.8611111111111112,0.8611111111111112,0.8817003109892765,864,864,864,1728,1117,4,615,0.3559027777777778,609,0.0015850461249560179,1,1,0,1,False
standard,email_univ,email-univ,communication,1,quasi_local_walk,lrw,LRW-l5,steps,5.0,False,3.56544533604756,0.9366524399949743,0.9350123778292183,0.8576388888888888,0.8576388888888888,0.8576388888888888,0.8790328845297597,864,864,864,1728,1701,1,28,0.016203703703703703,28,2.544409923947707e-06,1,1,0,1,False
standard,email_univ,email-univ,communication,1,quasi_local_walk,srw,SRW-l5,steps,5.0,False,3.56544533604756,0.9486351535143949,0.9446547603737997,0.8703703703703703,0.8703703703703703,0.8703703703703703,0.8908999118719308,864,864,864,1728,1701,1,28,0.016203703703703703,28,9.183408234899542e-06,1,1,0,1,False
standard,email_univ,email-univ,communication,1,quasi_local_walk,pfp,PFP-l5,steps,5.0,False,3.56544533604756,0.9287672471738142,0.926002282664609,0.8530092592592593,0.8530092592592593,0.8530092592592593,0.8745850995219802,864,864,864,1728,1701,1,28,0.016203703703703703,28,0.002693743309711823,1,0,1,1,False
standard,email_univ,email-univ,communication,1,quasi_local_walk,lrw,LRW-l7,steps,7.0,False,4.177857007365674,0.9260518621874926,0.9263251243141288,0.8541666666666666,0.8541666666666666,0.8541666666666666,0.8749290662356535,864,864,864,1728,1728,0,0,0.0,1,2.4989294058783636e-06,1,1,0,1,False
standard,email_univ,email-univ,communication,1,quasi_local_walk,srw,SRW-l7,steps,7.0,False,4.177857007365674,0.9477345653560794,0.9442863725994514,0.8738425925925926,0.8738425925925926,0.8738425925925926,0.8935360894808233,864,864,864,1728,1728,0,0,0.0,1,1.5391025488456427e-05,1,1,0,1,False
standard,email_univ,email-univ,communication,1,quasi_local_walk,pfp,PFP-l7,steps,7.0,False,4.177857007365674,0.9279772693401565,0.9244992605452673,0.8541666666666666,0.8541666666666666,0.8541666666666666,0.8755072728495029,864,864,864,1728,1728,0,0,0.0,1,0.002705148723256943,1,1,0,1,False
standard,email_univ,email-univ,communication,2,quasi_local_path,lpi,LPI-beta-0.1,beta,0.1,False,0.06069699302315712,0.925102803697875,0.9236024037637174,0.8645833333333334,0.8645833333333334,0.8645833333333333,0.8849195221468078,864,864,864,1728,175,120,1673,0.9681712962962963,578,0.4,39,18,21,32,True
standard,email_univ,email-univ,communication,2,quasi_local_path,lpi,LPI-beta-0.01,beta,0.01,False,0.05914635816588998,0.9266156671472677,0.9240129886831275,0.8645833333333334,0.8645833333333334,0.8645833333333333,0.8851853886312154,864,864,864,1728,280,137,1585,0.9172453703703703,578,0.04,39,18,21,32,True
standard,email_univ,email-univ,communication,2,quasi_local_path,lpi,LPI-beta-0.001,beta,0.001,True,0.059596255887299776,0.9266156671472677,0.9240129886831275,0.8645833333333334,0.8645833333333334,0.8645833333333333,0.8851853886312154,864,864,864,1728,280,137,1585,0.9172453703703703,578,0.004,39,18,21,32,True
standard,email_univ,email-univ,communication,2,quasi_local_path,ora_cni,ORA-CNI-beta-0.1,beta,0.1,False,0.05898603517562151,0.9268655805889603,0.9239098401063098,0.8726851851851852,0.8726851851851852,0.8726851851851852,0.8911644394595222,864,864,864,1728,1125,21,624,0.3611111111111111,578,0.12687376725838265,1,1,0,1,False
standard,email_univ,email-univ,communication,2,quasi_local_path,ora_cni,ORA-CNI-beta-0.01,beta,0.01,False,0.05937372427433729,0.9266811309600254,0.9237571266289437,0.8726851851851852,0.8726851851851852,0.8726851851851852,0.8911403259961049,864,864,864,1728,1125,21,624,0.3611111111111111,578,0.12614891518737673,1,1,0,1,False
standard,email_univ,email-univ,communication,2,quasi_local_path,ora_cni,ORA-CNI-beta-0.001,beta,0.001,True,0.06094406312331557,0.9266636166393214,0.9237423911179699,0.8726851851851852,0.8726851851851852,0.8726851851851852,0.8911383015658925,864,864,864,1728,1125,21,624,0.3611111111111111,578,0.12607642998027613,1,1,0,1,False
standard,email_univ,email-univ,communication,2,enhanced_local,lit,LIT-i2,iterations,2.0,True,0.06812933227047324,0.8399245062371674,0.8381705997085047,0.7662037037037037,0.7662037037037037,0.7662037037037037,0.8033004790181981,864,864,864,1728,670,4,1062,0.6145833333333334,1056,0.0,1056,247,809,192,True
standard,email_univ,email-univ,communication,2,enhanced_local,lit,LIT-i4,iterations,4.0,False,0.12860998464748263,0.8399286417686722,0.837853786222565,0.7662037037037037,0.7662037037037037,0.7662037037037037,0.803346919037463,864,864,864,1728,673,1,1056,0.6111111111111112,1056,0.0,1056,247,809,192,True
standard,email_univ,email-univ,communication,2,enhanced_local,lit,LIT-i6,iterations,6.0,False,0.18683079816401005,0.8395491585687583,0.8376139992712619,0.7662037037037037,0.7662037037037037,0.7662037037037037,0.8032922555348344,864,864,864,1728,673,1,1056,0.6111111111111112,1056,0.0,1056,247,809,192,True
standard,email_univ,email-univ,communication,2,quasi_local_walk,lrw,LRW-l3,steps,3.0,True,0.8434956474229693,0.9310370946571269,0.9232574588477366,0.8668981481481481,0.8668981481481481,0.8668981481481481,0.8876875382289,864,864,864,1728,1107,27,648,0.375,590,2.0945847419464766e-06,1,0,1,1,False
standard,email_univ,email-univ,communication,2,quasi_local_walk,srw,SRW-l3,steps,3.0,True,0.8434956474229693,0.9359464132694195,0.9306787980109739,0.875,0.875,0.875,0.894252912775633,864,864,864,1728,1127,21,622,0.3599537037037037,578,2.8784528457517337e-06,1,0,1,1,False
standard,email_univ,email-univ,communication,2,quasi_local_walk,pfp,PFP-l3,steps,3.0,True,0.8434956474229693,0.9095010536123938,0.916652600951646,0.8611111111111112,0.8611111111111112,0.8611111111111112,0.872042704126541,864,864,864,1728,1147,5,586,0.33912037037037035,578,0.0015961057081821783,1,1,0,1,False
standard,email_univ,email-univ,communication,2,quasi_local_walk,lrw,LRW-l5,steps,5.0,False,3.982567135710269,0.9430144246655116,0.9412026320301785,0.8657407407407407,0.8657407407407407,0.8657407407407407,0.8863945355241728,864,864,864,1728,1706,2,24,0.013888888888888888,22,2.5679854259527064e-06,1,0,1,1,False
standard,email_univ,email-univ,communication,2,quasi_local_walk,srw,SRW-l5,steps,5.0,False,3.982567135710269,0.9485836385945601,0.9463788151577502,0.8761574074074074,0.8761574074074074,0.8761574074074074,0.8954172693347926,864,864,864,1728,1706,2,24,0.013888888888888888,22,8.594870193159764e-06,1,0,1,1,False
standard,email_univ,email-univ,communication,2,quasi_local_walk,pfp,PFP-l5,steps,5.0,False,3.982567135710269,0.9110105875596969,0.9190564986282579,0.8495370370370371,0.8495370370370371,0.8495370370370371,0.8618708108604196,864,864,864,1728,1706,2,24,0.013888888888888888,22,0.002855990157814355,1,1,0,1,False
standard,email_univ,email-univ,communication,2,quasi_local_walk,lrw,LRW-l7,steps,7.0,False,4.342151417862624,0.93305814066203,0.9334624699931413,0.8530092592592593,0.8530092592592593,0.8530092592592593,0.8747765097700423,864,864,864,1728,1728,0,0,0.0,1,2.661958324312274e-06,1,1,0,1,False
standard,email_univ,email-univ,communication,2,quasi_local_walk,srw,SRW-l7,steps,7.0,False,4.342151417862624,0.9483571134934963,0.9465382265946503,0.875,0.875,0.875,0.8944502983990792,864,864,864,1728,1728,0,0,0.0,1,1.4713458522776611e-05,1,1,0,1,False
standard,email_univ,email-univ,communication,2,quasi_local_walk,pfp,PFP-l7,steps,7.0,False,4.342151417862624,0.9102168958289975,0.9177303026406036,0.8483796296296297,0.8483796296296297,0.8483796296296297,0.8609009224802535,864,864,864,1728,1728,0,0,0.0,1,0.0028769059426159926,1,1,0,1,False
standard,email_univ,email-univ,communication,3,quasi_local_path,lpi,LPI-beta-0.1,beta,0.1,False,0.08383975131437182,0.9354721305086686,0.9395495756172839,0.8738425925925926,0.8738425925925926,0.8738425925925926,0.892699476482364,864,864,864,1728,171,119,1676,0.9699074074074074,580,0.30000000000000004,44,24,20,20,True
